"countryname","edate","country","party","oecdmember","eumember","date","partyname","partyabbrev","parfam","absseat","per410","per416","per501","threshold","threshold_lagged","pervote_samlet","lagged_pervote_samlet","i_parlament","lagged_i_parlament","avg_pervote_main","rile","rile_lowe","centered_pervote_samlet","centered_lagged_pervote_samlet","miljø_afhængig","miljø_afhængig_alt","factor_lagged_i_parlament","factor_i_parlament","large_party","left_party","left_party_lag1","large_party_lag1","miljø_afhængig_fd","Year","GDP_per_capita","has_rrp","rrp_i_p","rrp_i_p_lag1","gdp_capita_growth","GDP_per_capita_lag1","Unemployment","Inflation-consumer prices","gdp_growth_std","inflation_std","unemployment_std","economic_index","good_economy","factor_good_economy","good_economy_lag1","high_gdp_growth","factor_high_gdp_growth","high_gdp_growth_lag1"
"Switzerland",2007-10-21,43,43520,10,0,200710,"Christian Democratic People’s Party of Switzerland","CVP/PDC",50,31,1.6,0,26.4,1.692152493,1.692152493,9.586,7.321,1,1,16.50575,-10.4,-0.369044476786661,7.893847507,5.628847507,2.55018894187842,2.55018894187842,"Green parties w seat(s)","Green parties w seat(s)",0,1,0,0,2.55018894187842,2007,64989.15533,1,1,1,2.991822023,-0.771333169,3.641,0.732350603,1.18188011996212,0.53684874552186,0.0254403500401027,0.581389738508029,1,"Good economy",0,1,"Høj BNP-vækst",0
"Switzerland",2011-10-23,43,43520,10,0,201110,"Christian Democratic People’s Party of Switzerland","CVP/PDC",50,28,4.73,0,17.568,1.692152493,1.692152493,8.433,9.586,1,1,16.50575,3.378,0.0832048794815922,6.740847507,7.893847507,1.23973113971553,1.23973113971553,"Green parties w seat(s)","Green parties w seat(s)",0,0,1,0,-1.31045780216289,2011,90476.75897,1,1,1,0.68733987,2.991822023,4.409,0.231349208,0.299294254207784,0.748727652510561,-0.760014477328704,0.0960024764632137,0,"Poor economy",1,1,"Høj BNP-vækst",1
"Switzerland",2015-10-18,43,43520,10,0,201510,"Christian Democratic People’s Party of Switzerland","CVP/PDC",50,28,0.36,0,4.317,1.692152493,1.692152493,7.057,8.433,1,1,16.50575,0.36,0.00978446911001233,5.364847507,6.740847507,1.72297421738267,1.72297421738267,"Green parties w seat(s)","Green parties w seat(s)",0,0,0,0,0.483243077667141,2015,83806.4476,1,1,1,0.494129822,0.68733987,4.801,-1.143908672,0.225297388029182,1.33033907984401,-1.16092371213153,0.131570918580552,1,"Good economy",0,1,"Høj BNP-vækst",1
"Switzerland",2019-10-20,43,43520,10,0,201910,"Christian Democratic People’s Party of Switzerland","CVP/PDC",50,25,0,6.709,8.307,1.692152493,1.692152493,13.2,7.057,1,1,16.50575,-15.655,-0.418365393593022,11.507847507,5.364847507,3.43501893013767,3.43501893013767,"Green parties w seat(s)","Green parties w seat(s)",0,1,0,0,1.712044712755,2019,84121.93103,1,1,1,0.423089768,0.494129822,4.394,0.36288618,0.198089996780262,0.693099244817278,-0.744673562731655,0.0488385596219617,0,"Poor economy",1,0,"Lav BNP-vækst",1
"Switzerland",1975-10-26,43,43810,10,0,197510,"Swiss People’s Party","SVP/UDC",70,21,2.041,0,2.041,1.666666667,1.666666667,0,0,0,0,19.1625833333333,32.653,1.08339178432894,-1.666666667,-1.666666667,0,0,"Green parties w/o seats","Green parties w/o seats",0,0,NA,NA,NA,1975,10328.10894,1,1,1,-7.242613143,NA,NA,6.696595225,-2.73777176787385,-1.98549479310759,NA,-2.36163328049072,0,"Poor economy",NA,0,"Lav BNP-vækst",NA
"Switzerland",1979-10-21,43,43810,10,0,197910,"Swiss People’s Party","SVP/UDC",70,23,0.327,0,10.784,1.666666667,1.666666667,0.6,0,1,0,19.1625833333333,3.595,0.120510579594603,-1.066666667,-1.666666667,2.6133363770982,2.6133363770982,"Green parties w/o seats","Green parties w seat(s)",0,0,0,0,2.6133363770982,1979,18265.55886,1,1,1,2.285906184,-7.242613143,NA,3.647640106,0.911523788018981,-0.696058706664517,NA,0.107732540677232,1,"Good economy",0,1,"Høj BNP-vækst",0
"Switzerland",1983-10-23,43,43810,10,0,198310,"Swiss People’s Party","SVP/UDC",70,23,0.165,0,6.919,1.692152493,1.66,1.01,NA,0,NA,19.1625833333333,2.801,0.0890331295124029,-0.682152493,NA,2.41201251553367,2.41201251553367,NA,"Green parties w/o seats",0,0,0,0,-0.201323861564524,1983,17859.23237,1,1,1,0.208475193,2.285906184,NA,2.949794435,0.115895482826969,-0.400932226990192,NA,-0.142518372081612,0,"Poor economy",1,0,"Lav BNP-vækst",1
"Switzerland",1987-10-18,43,43810,10,0,198710,"Swiss People’s Party","SVP/UDC",70,25,0.414,0,12.276,1.692152493,1.692152493,4.961,1.757,1,1,19.1625833333333,-5.517,-0.194689735670191,3.268847507,0.0648475069999999,2.6374931184407,2.6374931184407,"Green parties w seat(s)","Green parties w seat(s)",0,1,0,0,0.225480602907027,1987,30440.51082,1,1,1,0.94940372,0.208475193,NA,1.44032188,0.399661206338034,0.237440037587715,NA,0.318550621962875,1,"Good economy",0,1,"Høj BNP-vækst",0
"Switzerland",1991-10-20,43,43810,10,0,199110,"Swiss People’s Party","SVP/UDC",70,25,0.433,0,3.896,1.692152493,1.692152493,6.073,4.961,1,1,19.1625833333333,-6.061,-0.175400674538727,4.380847507,3.268847507,1.55004511467617,1.55004511467617,"Green parties w seat(s)","Green parties w seat(s)",0,1,1,0,-1.08744800376453,1991,39544.49468,1,1,1,-2.146489921,0.94940372,1.818,5.859596635,-0.78602468229785,-1.63151903940678,1.88987283740121,-0.175890294767806,0,"Poor economy",1,0,"Lav BNP-vækst",1
"Switzerland",1995-10-22,43,43810,10,0,199510,"Swiss People’s Party","SVP/UDC",70,29,0.23,0,5.069,1.692152493,1.692152493,5.069,6.073,1,1,19.1625833333333,23.272,0.625493947571,3.376847507,4.380847507,2.03192624944723,2.03192624944723,"Green parties w seat(s)","Green parties w seat(s)",0,0,1,0,0.481881134771064,1995,50113.83212,1,1,1,-0.188350744,-2.146489921,3.094,1.799827769,-0.036083547561696,0.085401109996863,0.584872369012416,0.211396643815861,1,"Good economy",0,0,"Lav BNP-vækst",0
"Switzerland",1999-10-24,43,43810,10,0,199910,"Swiss People’s Party","SVP/UDC",70,44,0.683,0.456,1.708,1.692152493,1.692152493,4.97,5.069,1,1,19.1625833333333,26.651,0.823390958215573,3.277847507,3.376847507,0.811775167681893,0.811775167681893,"Green parties w seat(s)","Green parties w seat(s)",0,0,0,0,-1.22015108176534,1999,41695.69129,1,1,1,1.179005936,-0.188350744,3.053,0.806444381,0.487595786488143,0.505513685671771,0.626804202244345,0.53997122480142,1,"Good economy",1,1,"Høj BNP-vækst",0
"Switzerland",2003-10-19,43,43810,10,0,200310,"Swiss People’s Party","SVP/UDC",70,55,0.365,0,0.438,1.692152493,1.692152493,7.321,4.97,1,1,19.1625833333333,41.168,1.18867956856147,5.628847507,3.277847507,0.0810204420743454,0.0810204420743453,"Green parties w seat(s)","Green parties w seat(s)",0,0,0,0,-0.730754725607548,2003,49335.74563,1,1,1,-0.771333169,1.179005936,4.117,0.638272931,-0.25935802491808,0.576635210219033,-0.461378006506188,-0.0480336070684116,0,"Poor economy",1,0,"Lav BNP-vækst",1
"Switzerland",2007-10-21,43,43810,10,0,200710,"Swiss People’s Party","SVP/UDC",70,62,2.547,0,1.792,1.692152493,1.692152493,9.586,7.321,1,1,19.1625833333333,43.113,1.35478448727369,7.893847507,5.628847507,-0.284732701151079,-0.284732701151079,"Green parties w seat(s)","Green parties w seat(s)",0,0,0,0,-0.365753143225424,2007,64989.15533,1,1,1,2.991822023,-0.771333169,3.641,0.732350603,1.18188011996212,0.53684874552186,0.0254403500401027,0.581389738508029,1,"Good economy",0,1,"Høj BNP-vækst",0
"Switzerland",2011-10-23,43,43810,10,0,201110,"Swiss People’s Party","SVP/UDC",70,54,0.833,0,0,1.692152493,1.692152493,8.433,9.586,1,1,19.1625833333333,0.833,0.0236326407173429,6.740847507,7.893847507,-0.980579221756517,-0.980579221756517,"Green parties w seat(s)","Green parties w seat(s)",0,0,0,0,-0.695846520605438,2011,90476.75897,1,1,1,0.68733987,2.991822023,4.409,0.231349208,0.299294254207784,0.748727652510561,-0.760014477328704,0.0960024764632137,0,"Poor economy",1,1,"Høj BNP-vækst",1
"Switzerland",2015-10-18,43,43810,10,0,201510,"Swiss People’s Party","SVP/UDC",70,65,0.15,0.451,1.354,1.692152493,1.692152493,7.057,8.433,1,1,19.1625833333333,35.214,1.0807251189443,5.364847507,6.740847507,1.26586359254107,1.26586359254107,"Green parties w seat(s)","Green parties w seat(s)",0,0,0,0,2.24644281429758,2015,83806.4476,1,1,1,0.494129822,0.68733987,4.801,-1.143908672,0.225297388029182,1.33033907984401,-1.16092371213153,0.131570918580552,1,"Good economy",0,1,"Høj BNP-vækst",1
"Switzerland",2019-10-20,43,43810,10,0,201910,"Swiss People’s Party","SVP/UDC",70,53,0,3.291,1.681,1.692152493,1.692152493,13.2,7.057,1,1,19.1625833333333,41.036,1.14926445296312,11.507847507,5.364847507,2.39279136088019,2.39279136088019,"Green parties w seat(s)","Green parties w seat(s)",0,0,0,0,1.12692776833913,2019,84121.93103,1,1,1,0.423089768,0.494129822,4.394,0.36288618,0.198089996780262,0.693099244817278,-0.744673562731655,0.0488385596219617,0,"Poor economy",1,0,"Lav BNP-vækst",1
"Ireland",1977-06-16,53,53320,10,10,197706,"Labour Party","Labour",30,17,11.1,0,1.2,2.55,NA,0,0,0,0,10.5354991862882,-16,-0.485507815781701,-2.55,NA,-1.92037684705015,-1.92037684705015,"Green parties w/o seats","Green parties w/o seats",0,1,NA,NA,NA,1977,3427.073436,NA,0,NA,6.755711843,NA,NA,13.47225529,1.46944505207729,-0.733287873129981,NA,0.368078589473652,1,"Good economy",NA,1,"Høj BNP-vækst",NA
"Ireland",1981-06-11,53,53320,10,10,198106,"Labour Party","Labour",30,15,5.7,0,1.9,2.31997255,2.55,0,0,0,0,10.5354991862882,-8.7,-0.274001968547701,-2.31997255,-2.55,-0.949080554697146,-0.949080554697146,"Green parties w/o seats","Green parties w/o seats",0,1,1,0,0.971296292353003,1981,5986.154109,NA,0,0,2.122297349,6.755711843,NA,20.37351107,-0.495564438622229,-1.64511712129029,NA,-1.07034077995626,0,"Poor economy",1,0,"Lav BNP-vækst",1
"Ireland",1982-02-18,53,53320,10,10,198202,"Labour Party","Labour",30,15,0,0,0,2.31997255,2.31997255,0,0,0,0,10.5354991862882,-20.69,-0.702856946919809,-2.31997255,-2.31997255,0,0,"Green parties w/o seats","Green parties w/o seats",0,1,1,0,0.949080554697146,1982,6160.638614,NA,0,0,1.321021772,2.122297349,NA,17.1471262,-0.835381676106515,-1.2188306331393,NA,-1.02710615462291,0,"Poor economy",0,0,"Lav BNP-vækst",0
"Ireland",1982-11-24,53,53320,10,10,198211,"Labour Party","Labour",30,16,0,0,0,2.31997255,2.31997255,0.2,0,0,0,10.5354991862882,-40,-1.18748138691888,-2.11997255,-2.31997255,0,0,"Green parties w/o seats","Green parties w/o seats",0,1,1,0,0,1982,6160.638614,NA,0,0,1.321021772,1.321021772,NA,17.1471262,-0.835381676106515,-1.2188306331393,NA,-1.02710615462291,0,"Poor economy",0,0,"Lav BNP-vækst",0
"Ireland",1987-02-17,53,53320,10,10,198702,"Labour Party","Labour",30,12,4.467,0,2.062,2.31997255,2.31997255,0.4,0.2,0,0,10.5354991862882,-21.306,-0.727812183070314,-1.91997255,-2.11997255,-0.662027832650671,-0.662027832650671,"Green parties w/o seats","Green parties w/o seats",0,1,1,0,-0.662027832650671,1987,9581.913086,NA,0,0,4.652241207,1.321021772,NA,3.159410348,0.577372959563184,0.629298002488396,NA,0.60333548102579,1,"Good economy",0,1,"Høj BNP-vækst",0
"Ireland",1989-06-15,53,53320,10,10,198906,"Labour Party","Labour",30,15,3.867,0,1.105,2.31997255,2.31997255,1.498,0.4,1,0,10.5354991862882,-29.282,-0.793467928271613,-0.82197255,-1.91997255,-1.00095251792144,-1.00095251792144,"Green parties w/o seats","Green parties w seat(s)",0,1,1,0,-0.338924685270774,1989,11175.8166,NA,0,0,6.234039532,4.652241207,NA,4.089053882,1.24820625648117,0.506468738991034,NA,0.877337497736101,1,"Good economy",1,1,"Høj BNP-vækst",1
"Ireland",2002-05-17,53,53320,10,10,200205,"Labour Party","Labour",30,21,2.977,0.076,6.87,2.33680554,2.31,3.847,2.757,1,1,10.5354991862882,-22.29,-0.732816343236841,1.51019446,0.447,0.761507122424801,0.761507122424801,"Green parties w seat(s)","Green parties w seat(s)",0,1,1,0,1.76245964034625,2002,32705.43456,NA,0,0,4.129756702,6.234039532,4.216,4.628205128,0.35578971627728,0.43523331590911,0.767418257207248,0.519480429797879,1,"Good economy",1,1,"Høj BNP-vækst",1
"Ireland",2007-05-24,53,53320,10,10,200705,"Labour Party","Labour",30,20,0.94,4.877,3.714,2.353147796,2.33,4.692,3.847,1,1,10.5354991862882,-18.837,-0.711084147758978,2.338852204,1.517,1.84264179955181,1.84264179955181,"Green parties w seat(s)","Green parties w seat(s)",0,1,1,0,1.08113467712701,2007,61396.41746,NA,0,0,2.309229709,4.129756702,4.98,4.885745375,-0.416287296032348,0.401205779866528,0.599585329828094,0.194834604554091,0,"Poor economy",1,0,"Lav BNP-vækst",1
"Ireland",2011-02-25,53,53320,10,10,201102,"Labour Party","Labour",30,37,3.136,1.463,4.181,2.353147796,2.353147796,1.8,4.692,0,1,10.5354991862882,-10.592,-0.373882544193934,-0.553147796,2.338852204,0.524591819530139,0.524591819530139,"Green parties w seat(s)","Green parties w/o seats",0,1,1,0,-1.31804998002167,2011,52692.78131,NA,0,0,1.206476681,2.309229709,15.354,2.548978302,-0.883959715308384,0.709951409824812,-1.67933978618152,-0.617782697221698,0,"Poor economy",0,0,"Lav BNP-vækst",0
"Ireland",2016-02-26,53,53320,10,10,201602,"Labour Party","Labour",30,7,3.491,0,4.925,2.353147796,2.353147796,2.719,1.8,1,0,10.5354991862882,-27.805,-0.840923564234611,0.365852204,-0.553147796,0.306976073359926,0.306976073359926,"Green parties w/o seats","Green parties w seat(s)",0,1,1,0,-0.217615746170212,2016,64292.65997,NA,0,0,0.086428016,1.206476681,8.374,0.020124774,-1.35896713362167,1.04407648570249,-0.145997072691343,-0.153629240203508,0,"Poor economy",0,0,"Lav BNP-vækst",0
"Ireland",2020-02-08,53,53320,10,10,202002,"Labour Party","Labour",30,6,0.836,1.792,5.854,2.353147796,2.353147796,7.13056031,2.719,1,1,10.5354991862882,-34.409,-1.06987516567466,4.777412514,0.365852204,1.80784693411177,1.80784693411177,"Green parties w seat(s)","Green parties w seat(s)",0,1,1,0,1.50087086075184,2020,87567.1149,NA,0,0,6.060780601,0.086428016,5.623,-0.326183651,1.17472795139875,1.0898325279165,0.458333271837523,0.907631250384256,1,"Good economy",0,1,"Høj BNP-vækst",0
"Ireland",1977-06-16,53,53520,10,10,197706,"Family of the Irish","",50,43,11.1,0,1.2,2.55,NA,0,0,0,0,29.5791709501839,-16,-0.485507815781701,-2.55,NA,-1.92037684705015,-1.92037684705015,"Green parties w/o seats","Green parties w/o seats",1,1,NA,NA,NA,1977,3427.073436,NA,0,0,6.755711843,NA,NA,13.47225529,1.46944505207729,-0.733287873129981,NA,0.368078589473652,1,"Good economy",NA,1,"Høj BNP-vækst",NA
"Ireland",1981-06-11,53,53520,10,10,198106,"Family of the Irish","",50,65,5.8,0,2.5,2.31997255,2.55,0,0,0,0,29.5791709501839,7.4,0.253915209980963,-2.31997255,-2.55,-0.741937344729377,-0.741937344729377,"Green parties w/o seats","Green parties w/o seats",1,0,1,1,1.17843950232077,1981,5986.154109,NA,0,0,2.122297349,6.755711843,NA,20.37351107,-0.495564438622229,-1.64511712129029,NA,-1.07034077995626,0,"Poor economy",1,0,"Lav BNP-vækst",1
"Ireland",1982-02-18,53,53520,10,10,198202,"Family of the Irish","",50,63,4.294,0,0.613,2.31997255,2.31997255,0,0,0,0,29.5791709501839,14.11,0.312939170538785,-2.31997255,-2.31997255,-1.46030606371878,-1.46030606371878,"Green parties w/o seats","Green parties w/o seats",1,0,0,1,-0.718368718989408,1982,6160.638614,NA,0,0,1.321021772,2.122297349,NA,17.1471262,-0.835381676106515,-1.2188306331393,NA,-1.02710615462291,0,"Poor economy",0,0,"Lav BNP-vækst",0
"Ireland",1982-11-24,53,53520,10,10,198211,"Family of the Irish","",50,70,1.242,0,0,2.31997255,2.31997255,0.2,0,0,0,29.5791709501839,16.149,0.436819406890912,-2.11997255,-2.31997255,-1.24818105899026,-1.24818105899026,"Green parties w/o seats","Green parties w/o seats",1,0,0,1,0.212125004728528,1982,6160.638614,NA,0,0,1.321021772,1.321021772,NA,17.1471262,-0.835381676106515,-1.2188306331393,NA,-1.02710615462291,0,"Poor economy",0,0,"Lav BNP-vækst",0
"Ireland",1987-02-17,53,53520,10,10,198702,"Family of the Irish","",50,51,1.25,0,0.625,2.31997255,2.31997255,0.4,0.2,0,0,29.5791709501839,-12.75,-0.37806613392005,-1.91997255,-2.11997255,-0.441832752279039,-0.441832752279039,"Green parties w/o seats","Green parties w/o seats",1,1,0,1,0.806348306711217,1987,9581.913086,NA,0,0,4.652241207,1.321021772,NA,3.159410348,0.577372959563184,0.629298002488396,NA,0.60333548102579,1,"Good economy",0,1,"Høj BNP-vækst",0
"Ireland",1989-06-15,53,53520,10,10,198906,"Family of the Irish","",50,55,2.288,0,11.556,2.31997255,2.31997255,1.498,0.4,1,0,29.5791709501839,-10.755,-0.420500809019678,-0.82197255,-1.91997255,1.46423796842592,1.46423796842592,"Green parties w/o seats","Green parties w seat(s)",1,1,1,1,1.90607072070496,1989,11175.8166,NA,0,0,6.234039532,4.652241207,NA,4.089053882,1.24820625648117,0.506468738991034,NA,0.877337497736101,1,"Good economy",1,1,"Høj BNP-vækst",1
"Ireland",2002-05-17,53,53520,10,10,200205,"Family of the Irish","",50,31,1.242,0.621,3.934,2.33680554,2.31,3.847,2.757,1,1,29.5791709501839,-9.317,-0.285137936550642,1.51019446,0.447,1.06534397404212,1.06534397404212,"Green parties w seat(s)","Green parties w seat(s)",1,1,1,1,-0.398893994383793,2002,32705.43456,NA,0,0,4.129756702,6.234039532,4.216,4.628205128,0.35578971627728,0.43523331590911,0.767418257207248,0.519480429797879,1,"Good economy",1,1,"Høj BNP-vækst",1
"Ireland",2007-05-24,53,53520,10,10,200705,"Family of the Irish","",50,51,0.525,4.58,2.576,2.353147796,2.33,4.692,3.847,1,1,29.5791709501839,-11.26,-0.394971166851049,2.338852204,1.517,2.01079704156028,2.01079704156028,"Green parties w seat(s)","Green parties w seat(s)",1,1,1,1,0.945453067518158,2007,61396.41746,NA,0,0,2.309229709,4.129756702,4.98,4.885745375,-0.416287296032348,0.401205779866528,0.599585329828094,0.194834604554091,0,"Poor economy",1,0,"Lav BNP-vækst",1
"Ireland",2011-02-25,53,53520,10,10,201102,"Family of the Irish","",50,76,2.667,1.933,3.067,2.353147796,2.353147796,1.8,4.692,0,1,29.5791709501839,0.733,0.0249113540401081,-0.553147796,2.338852204,0.551963324681923,0.551963324681923,"Green parties w seat(s)","Green parties w/o seats",1,0,1,1,-1.45883371687836,2011,52692.78131,NA,0,0,1.206476681,2.309229709,15.354,2.548978302,-0.883959715308384,0.709951409824812,-1.67933978618152,-0.617782697221698,0,"Poor economy",0,0,"Lav BNP-vækst",0
"Ireland",2016-02-26,53,53520,10,10,201602,"Family of the Irish","",50,49,4.04,0,4.822,2.353147796,2.353147796,2.719,1.8,1,0,29.5791709501839,-18.115,-0.578199067304393,0.365852204,-0.553147796,0.158922160502241,0.158922160502241,"Green parties w/o seats","Green parties w seat(s)",1,1,0,1,-0.393041164179682,2016,64292.65997,NA,0,0,0.086428016,1.206476681,8.374,0.020124774,-1.35896713362167,1.04407648570249,-0.145997072691343,-0.153629240203508,0,"Poor economy",0,0,"Lav BNP-vækst",0
"Ireland",2020-02-08,53,53520,10,10,202002,"Family of the Irish","",50,35,2.258,2.8,5.646,2.353147796,2.353147796,7.13056031,2.719,1,1,29.5791709501839,-15.221,-0.463312952263771,4.777412514,0.365852204,1.17670072563955,1.17670072563955,"Green parties w seat(s)","Green parties w seat(s)",1,1,1,1,1.01777856513731,2020,87567.1149,NA,0,0,6.060780601,0.086428016,5.623,-0.326183651,1.17472795139875,1.0898325279165,0.458333271837523,0.907631250384256,1,"Good economy",0,1,"Høj BNP-vækst",0
"Ireland",1977-06-16,53,53620,10,10,197706,"Soldiers of Destiny","",60,84,8.7,0,0.6,2.55,NA,0,0,0,0,38.6241373056185,-4.2,-0.133531392624523,-2.55,NA,-2.12389330425067,-2.12389330425067,"Green parties w/o seats","Green parties w/o seats",1,1,NA,NA,NA,1977,3427.073436,NA,0,0,6.755711843,NA,NA,13.47225529,1.46944505207729,-0.733287873129981,NA,0.368078589473652,1,"Good economy",NA,1,"Høj BNP-vækst",NA
"Ireland",1981-06-11,53,53620,10,10,198106,"Soldiers of Destiny","",60,78,7.6,0,2.9,2.31997255,2.55,0,0,0,0,38.6241373056185,-1.4,-0.0593394397863089,-2.31997255,-2.55,-0.868088630056277,-0.868088630056278,"Green parties w/o seats","Green parties w/o seats",1,1,1,1,1.25580467419439,1981,5986.154109,NA,0,0,2.122297349,6.755711843,NA,20.37351107,-0.495564438622229,-1.64511712129029,NA,-1.07034077995626,0,"Poor economy",1,0,"Lav BNP-vækst",1
"Ireland",1982-02-18,53,53620,10,10,198202,"Soldiers of Destiny","",60,81,0,0,0,2.31997255,2.31997255,0,0,0,0,38.6241373056185,-8,-0.304211374402991,-2.31997255,-2.31997255,0,0,"Green parties w/o seats","Green parties w/o seats",1,1,1,1,0.868088630056277,1982,6160.638614,NA,0,0,1.321021772,2.122297349,NA,17.1471262,-0.835381676106515,-1.2188306331393,NA,-1.02710615462291,0,"Poor economy",0,0,"Lav BNP-vækst",0
"Ireland",1982-11-24,53,53620,10,10,198211,"Soldiers of Destiny","",60,75,0,0,0,2.31997255,2.31997255,0.2,0,0,0,38.6241373056185,-30.189,-0.745573569682128,-2.11997255,-2.31997255,0,0,"Green parties w/o seats","Green parties w/o seats",1,1,1,1,0,1982,6160.638614,NA,0,0,1.321021772,1.321021772,NA,17.1471262,-0.835381676106515,-1.2188306331393,NA,-1.02710615462291,0,"Poor economy",0,0,"Lav BNP-vækst",0
"Ireland",1987-02-17,53,53620,10,10,198702,"Soldiers of Destiny","",60,81,3.281,0,2.188,2.31997255,2.31997255,0.4,0.2,0,0,38.6241373056185,-2.969,-0.112444710198455,-1.91997255,-2.11997255,-0.341191102247893,-0.341191102247893,"Green parties w/o seats","Green parties w/o seats",1,1,1,1,-0.341191102247893,1987,9581.913086,NA,0,0,4.652241207,1.321021772,NA,3.159410348,0.577372959563184,0.629298002488396,NA,0.60333548102579,1,"Good economy",0,1,"Høj BNP-vækst",0
"Ireland",1989-06-15,53,53620,10,10,198906,"Soldiers of Destiny","",60,77,2.808,0,7.971,2.31997255,2.31997255,1.498,0.4,1,0,38.6241373056185,-8.424,-0.323152818023117,-0.82197255,-1.91997255,0.940304788287969,0.940304788287969,"Green parties w/o seats","Green parties w seat(s)",1,1,1,1,1.28149589053586,1989,11175.8166,NA,0,0,6.234039532,4.652241207,NA,4.089053882,1.24820625648117,0.506468738991034,NA,0.877337497736101,1,"Good economy",1,1,"Høj BNP-vækst",1
"Ireland",2002-05-17,53,53620,10,10,200205,"Soldiers of Destiny","",60,81,7.854,0.062,4.082,2.33680554,2.31,3.847,2.757,1,1,38.6241373056185,-6.246,-0.263518020143983,1.51019446,0.447,-0.587164402239338,-0.587164402239338,"Green parties w seat(s)","Green parties w seat(s)",1,1,1,1,-1.52746919052731,2002,32705.43456,NA,0,0,4.129756702,6.234039532,4.216,4.628205128,0.35578971627728,0.43523331590911,0.767418257207248,0.519480429797879,1,"Good economy",1,1,"Høj BNP-vækst",1
"Ireland",2007-05-24,53,53620,10,10,200705,"Soldiers of Destiny","",60,78,1.589,3.949,2.814,2.353147796,2.33,4.692,3.847,1,1,38.6241373056185,-9.759,-0.363063427987079,2.338852204,1.517,1.2461074840496,1.2461074840496,"Green parties w seat(s)","Green parties w seat(s)",1,1,1,1,1.83327188628894,2007,61396.41746,NA,0,0,2.309229709,4.129756702,4.98,4.885745375,-0.416287296032348,0.401205779866528,0.599585329828094,0.194834604554091,0,"Poor economy",1,0,"Lav BNP-vækst",1
"Ireland",2011-02-25,53,53620,10,10,201102,"Soldiers of Destiny","",60,20,3.834,1.227,0.307,2.353147796,2.353147796,1.8,4.692,0,1,38.6241373056185,2.914,0.105136027841055,-0.553147796,2.338852204,-0.756486605487799,-0.756486605487799,"Green parties w seat(s)","Green parties w/o seats",1,0,1,1,-2.0025940895374,2011,52692.78131,NA,0,0,1.206476681,2.309229709,15.354,2.548978302,-0.883959715308384,0.709951409824812,-1.67933978618152,-0.617782697221698,0,"Poor economy",0,0,"Lav BNP-vækst",0
"Ireland",2016-02-26,53,53620,10,10,201602,"Soldiers of Destiny","",60,44,0.306,0.102,1.886,2.353147796,2.353147796,2.719,1.8,1,0,38.6241373056185,-26.758,-0.736261507658156,0.365852204,-0.553147796,1.12715071135244,1.12715071135244,"Green parties w/o seats","Green parties w seat(s)",1,1,0,1,1.88363731684024,2016,64292.65997,NA,0,0,0.086428016,1.206476681,8.374,0.020124774,-1.35896713362167,1.04407648570249,-0.145997072691343,-0.153629240203508,0,"Poor economy",0,0,"Lav BNP-vækst",0
"Ireland",2020-02-08,53,53620,10,10,202002,"Soldiers of Destiny","",60,38,0.498,2.446,4.71,2.353147796,2.353147796,7.13056031,2.719,1,1,38.6241373056185,-19.837,-0.553421569317917,4.777412514,0.365852204,2.03749165682133,2.03749165682133,"Green parties w seat(s)","Green parties w seat(s)",1,1,1,1,0.910340945468885,2020,87567.1149,NA,0,0,6.060780601,0.086428016,5.623,-0.326183651,1.17472795139875,1.0898325279165,0.458333271837523,0.907631250384256,1,"Good economy",0,1,"Høj BNP-vækst",0
"Ireland",2002-05-17,53,53951,10,10,200205,"We Ourselves","SF",95,5,0.827,0.248,1.82,2.33680554,2.31,3.847,2.757,1,1,10.7200520427017,-26.137,-0.82716462085747,1.51019446,0.447,0.660206630477644,0.660206630477644,"Green parties w seat(s)","Green parties w seat(s)",0,1,NA,NA,NA,2002,32705.43456,NA,0,0,4.129756702,NA,4.216,4.628205128,0.577696255121641,-0.924707112944363,0.767418257207248,0.140135799794842,1,"Good economy",NA,1,"Høj BNP-vækst",NA
"Ireland",2007-05-24,53,53951,10,10,200705,"We Ourselves","SF",95,4,0.358,4.54,0.896,2.353147796,2.33,4.692,3.847,1,1,10.7200520427017,-12.664,-0.364582311961881,2.338852204,1.517,1.93418668535925,1.93418668535925,"Green parties w seat(s)","Green parties w seat(s)",0,1,1,0,1.27398005488161,2007,61396.41746,NA,0,0,2.309229709,4.129756702,4.98,4.885745375,-0.189292131831562,-1.02930393342676,0.599585329828094,-0.206336911810077,0,"Poor economy",1,0,"Lav BNP-vækst",1
"Ireland",2011-02-25,53,53951,10,10,201102,"We Ourselves","SF",95,14,1.475,0,0.656,2.353147796,2.353147796,1.8,4.692,0,1,10.7200520427017,-13.607,-0.406152258424787,-0.553147796,2.338852204,-0.535602628102899,-0.535602628102899,"Green parties w seat(s)","Green parties w/o seats",0,1,1,0,-2.46978931346215,2011,52692.78131,NA,0,0,1.206476681,2.309229709,15.354,2.548978302,-0.653882203500706,-0.0802545755461591,-1.67933978618152,-0.804492188409462,0,"Poor economy",0,0,"Lav BNP-vækst",0
